CNTR_BN_CODE,CNTR_CODE
2430,CA
2431,CA
2432,CA
2433,CA
2434,CA
2435,CA
2436,CA
2437,CA
2438,CA
2439,CA
2440,CA
2441,CA
2442,CA
2443,CA
2444,CA
2445,CA
2446,CA
2447,CA
2448,CA
2449,CA
2450,CA
2451,CA
2452,CA
2453,CA
2454,CA
2455,CA
2456,CA
2457,CA
2458,CA
2459,CA
2460,CA
2461,CA
2462,CA
2463,CA
2464,CA
2465,CA
2466,CA
2467,CA
2468,CA
2469,CA
2470,CA
2471,CA
2472,CA
2473,CA
2474,CA
2475,CA
2476,CA
2477,CA
2478,CA
2479,CA
2480,CA
2481,CA
2482,CA
2483,CA
2484,CA
2485,CA
2486,CA
2487,CA
2488,CA
2489,CA
2490,CA
2491,CA
2492,CA
2493,CA
2494,CA
2495,CA
2496,CA
2497,CA
2498,CA
2499,CA
2500,CA
2501,CA
2502,CA
2503,CA
2504,CA
2505,CA
2506,CA
2507,CA
2508,CA
2509,CA
2510,CA
2511,CA
2512,CA
2513,CA
2514,CA
2515,CA
2516,CA
2517,CA
2518,CA
2519,CA
2520,CA
2521,CA
2522,CA
2523,CA
2524,CA
2525,CA
2526,CA
2527,CA
2528,CA
2529,CA
2530,CA
2531,CA
2532,CA
2533,CA
2534,CA
2535,CA
2536,CA
2537,CA
2538,CA
2539,CA
2540,CA
2541,CA
2542,CA
2543,CA
2544,CA
2545,CA
2546,CA
2547,CA
2548,CA
2549,CA
2550,CA
2551,CA
2552,CA
2553,CA
2554,CA
2555,CA
2556,CA
2557,CA
2558,CA
2559,CA
2560,CA
2561,CA
2562,CA
2563,CA
2564,CA
2565,CA
2566,CA
2567,CA
2568,CA
2569,CA
2570,CA
2571,CA
2572,CA
2573,CA
2574,CA
2575,CA
2576,CA
2577,CA
2578,CA
2579,CA
2580,CA
2581,CA
2582,CA
2583,CA
2584,CA
2585,CA
2586,CA
2587,CA
2588,CA
2589,CA
2590,CA
2591,CA
2592,CA
2593,CA
2594,CA
2595,CA
2596,CA
2597,CA
2598,CA
2599,CA
2600,CA
2601,CA
2602,CA
2603,CA
2604,CA
2605,CA
2606,CA
2607,CA
2608,CA
2609,CA
2610,CA
2611,CA
2612,CA
2613,CA
2614,CA
2615,CA
2616,CA
2617,CA
2618,CA
2619,CA
2620,CA
2621,CA
2622,CA
2623,CA
2624,CA
2625,CA
2626,CA
2627,CA
2628,CA
2629,CA
2630,CA
2631,CA
2632,CA
2633,CA
2634,CA
2635,CA
2636,CA
2637,CA
2638,CA
2639,CA
2640,CA
2641,CA
2642,CA
2643,CA
2644,CA
2645,CA
2646,CA
2647,CA
2648,CA
2649,CA
2650,CA
2651,CA
2652,CA
2653,CA
2654,CA
2655,CA
2656,CA
2657,CA
2658,CA
2659,CA
2660,CA
2661,CA
2662,CA
2663,CA
2664,CA
2665,CA
2666,CA
2667,CA
2668,CA
2669,CA
2670,CA
2671,CA
2672,CA
2673,CA
2674,CA
2675,CA
2676,CA
2677,CA
2678,CA
2679,CA
2680,CA
2681,CA
2682,CA
2683,CA
2684,CA
2685,CA
2686,CA
2687,CA
2688,CA
2689,CA
2690,CA
2691,CA
2692,CA
2693,CA
2694,CA
2695,CA
2696,CA
2697,CA
2698,CA
2699,CA
2700,CA
2701,CA
2702,CA
2703,CA
2704,CA
2705,CA
2706,CA
2707,CA
2708,CA
2709,CA
2710,CA
2711,CA
2712,CA
2713,CA
2714,CA
2715,CA
2716,CA
2717,CA
2718,CA
2719,CA
2720,CA
2721,CA
2722,CA
2723,CA
2724,CA
2725,CA
2726,CA
2727,CA
2728,CA
2729,CA
2730,CA
2731,CA
2732,CA
2733,CA
2734,CA
2735,CA
2736,CA
2737,CA
2738,CA
2739,CA
2740,CA
2741,CA
2742,CA
2743,CA
2744,CA
2745,CA
2746,CA
2747,CA
2748,CA
2749,CA
2750,CA
2751,CA
2752,CA
2753,CA
2754,CA
2755,CA
2756,CA
2757,CA
2758,CA
2759,CA
2760,CA
2761,CA
2762,CA
2763,CA
2764,CA
2765,CA
2766,CA
2767,CA
2768,CA
2769,CA
2770,CA
2771,CA
2772,CA
2773,CA
2774,CA
2775,CA
2776,CA
2777,CA
2778,CA
2779,CA
2780,CA
2781,CA
2782,CA
2783,CA
2784,CA
2785,CA
2786,CA
2787,CA
2788,CA
2789,CA
2790,CA
2791,CA
2792,CA
2793,CA
2794,CA
2795,CA
2796,CA
2797,CA
2798,CA
2799,CA
2800,CA
2801,CA
2802,CA
2803,CA
2804,CA
2805,CA
2806,CA
2807,CA
2808,CA
2809,CA
2810,CA
2811,CA
2812,CA
2813,CA
2814,CA
2815,CA
2816,CA
2817,CA
2818,CA
2819,CA
2820,CA
2821,CA
2822,CA
2823,CA
2824,CA
2825,CA
2826,CA
2827,CA
2828,CA
2829,CA
2830,CA
2831,CA
2832,CA
2833,CA
2834,CA
2835,CA
2836,CA
2837,CA
2838,CA
2839,CA
2840,CA
2841,CA
2842,CA
2843,CA
2844,CA
2845,CA
2846,CA
2847,CA
2848,CA
2849,CA
2850,CA
2851,CA
2852,CA
2853,CA
2854,CA
2855,CA
2856,CA
2857,CA
2858,CA
2859,CA
2860,CA
2861,CA
2862,CA
2863,CA
2864,CA
2865,CA
2866,CA
2867,CA
2868,CA
2869,CA
2870,CA
2871,CA
2872,CA
2873,CA
2874,CA
2875,CA
2876,CA
2877,CA
2878,CA
2879,CA
2880,CA
2881,CA
2882,CA
2883,CA
2884,CA
2885,CA
2886,CA
2887,CA
2888,CA
2889,CA
2890,CA
2891,CA
2892,CA
2893,CA
2894,CA
2895,CA
2896,CA
2897,CA
2898,CA
2899,CA
2900,CA
2901,CA
2902,CA
2903,CA
2904,CA
2905,CA
2906,CA
2907,CA
2908,CA
2909,CA
2910,CA
2911,CA
2912,CA
2913,CA
2914,CA
2915,CA
2916,CA
2917,CA
2918,CA
2919,CA
2920,CA
2921,CA
2922,CA
2923,CA
2924,CA
2925,CA
2926,CA
2927,CA
2928,CA
2929,CA
2930,CA
2931,CA
2932,CA
2933,CA
2934,CA
2935,CA
2936,CA
2937,CA
2938,CA
2939,CA
2940,CA
2941,CA
2942,CA
2943,CA
2944,CA
2945,CA
2946,CA
2947,CA
2948,CA
2949,CA
2950,CA
2951,CA
2952,CA
2953,CA
2954,CA
2955,CA
2956,CA
2957,CA
2958,CA
2959,CA
2960,CA
2961,CA
2962,CA
2963,CA
2964,CA
2965,CA
2966,CA
2967,CA
2968,CA
2969,CA
2970,CA
2971,CA
2972,CA
2973,CA
2974,CA
2975,CA
2976,CA
2977,CA
2978,CA
2979,CA
2980,CA
2981,CA
2982,CA
2983,CA
2984,CA
2985,CA
2986,CA
2987,CA
2988,CA
2989,CA
2990,CA
2991,CA
2992,CA
2993,CA
2994,CA
2995,CA
2996,CA
2997,CA
2998,CA
2999,CA
3000,CA
3001,CA
3002,CA
3003,CA
3004,CA
3005,CA
3006,CA
3007,CA
3008,CA
3009,CA
3010,CA
3011,CA
3012,CA
3013,CA
3014,CA
3015,CA
3016,CA
3017,CA
3018,CA
3019,CA
3020,CA
3021,CA
3022,CA
3023,CA
3024,CA
3025,CA
3026,CA
3027,CA
3028,CA
3029,CA
3030,CA
3031,CA
3032,CA
3033,CA
3034,CA
3035,CA
3036,CA
3037,CA
3038,CA
3039,CA
3040,CA
3041,CA
3042,CA
3043,CA
3044,CA
3045,CA
3046,CA
3047,CA
3048,CA
3049,CA
3050,CA
3051,CA
3052,CA
3053,CA
3054,CA
3055,CA
3056,CA
3057,CA
3058,CA
3059,CA
3060,CA
3061,CA
3062,CA
3063,CA
3064,CA
3065,CA
3066,CA
3067,CA
3068,CA
3069,CA
3070,CA
3071,CA
3072,CA
3073,CA
3074,CA
3075,CA
3076,CA
3077,CA
3078,CA
3079,CA
3080,CA
3081,CA
3082,CA
3083,CA
3084,CA
3085,CA
3086,CA
3087,CA
3088,CA
3089,CA
3090,CA
3091,CA
3092,CA
3093,CA
3094,CA
3095,CA
3096,CA
3097,CA
3098,CA
3099,CA
3100,CA
3101,CA
3102,CA
3103,CA
3104,CA
3105,CA
3106,CA
3107,CA
3108,CA
3109,CA
3110,CA
3111,CA
3112,CA
3113,CA
3114,CA
3115,CA
3116,CA
3117,CA
3118,CA
3119,CA
3120,CA
3121,CA
3122,CA
3123,CA
3124,CA
3125,CA
3126,CA
3127,CA
3128,CA
3129,CA
3130,CA
3131,CA
3132,CA
3133,CA
3134,CA
3135,CA
3136,CA
3137,CA
3138,CA
3139,CA
3140,CA
3141,CA
3142,CA
3143,CA
3144,CA
3145,CA
3146,CA
3147,CA
3148,CA
3149,CA
3150,CA
3151,CA
3152,CA
3153,CA
3154,CA
3155,CA
3156,CA
3157,CA
3158,CA
3159,CA
3160,CA
3161,CA
3162,CA
3163,CA
3164,CA
3165,CA
3166,CA
3167,CA
3168,CA
3169,CA
3170,CA
3171,CA
3172,CA
3173,CA
3174,CA
3175,CA
3176,CA
3177,CA
3178,CA
3179,CA
3180,CA
3181,CA
3182,CA
3183,CA
3184,CA
3185,CA
3186,CA
3187,CA
3188,CA
3189,CA
3190,CA
3191,CA
3192,CA
3193,CA
3194,CA
3195,CA
3196,CA
3197,CA
3198,CA
3199,CA
3200,CA
3201,CA
3202,CA
3203,CA
3204,CA
3205,CA
3206,CA
3207,CA
3208,CA
3209,CA
3210,CA
3211,CA
3212,CA
3213,CA
3214,CA
3215,CA
3216,CA
3217,CA
3218,CA
3219,CA
3220,CA
3221,CA
3222,CA
3223,CA
3224,CA
3225,CA
3226,CA
3227,CA
3228,CA
3229,CA
3230,CA
3231,CA
3232,CA
3233,CA
3234,CA
3235,CA
3236,CA
3237,CA
3238,CA
3239,CA
3240,CA
3241,CA
3242,CA
3243,CA
3244,CA
3245,CA
3246,CA
3247,CA
3248,CA
3249,CA
3250,CA
3251,CA
3252,CA
3253,CA
3254,CA
3255,CA
3256,CA
3257,CA
3258,CA
3259,CA
3260,CA
3261,CA
3262,CA
3263,CA
3264,CA
3265,CA
3266,CA
3267,CA
3268,CA
3269,CA
3270,CA
3271,CA
3272,CA
3273,CA
3274,CA
3275,CA
3276,CA
3277,CA
3278,CA
3279,CA
3280,CA
3281,CA
3282,CA
3283,CA
3284,CA
3285,CA
3286,CA
3287,CA
3288,CA
3289,CA
3290,CA
3291,CA
3292,CA
3293,CA
3294,CA
3295,CA
3296,CA
3297,CA
3298,CA
3299,CA
3300,CA
3301,CA
3302,CA
3303,CA
3304,CA
3305,CA
3306,CA
3307,CA
3308,CA
3309,CA
3310,CA
3311,CA
3312,CA
3313,CA
3314,CA
3315,CA
3316,CA
3317,CA
3318,CA
3319,CA
3320,CA
3321,CA
3322,CA
3323,CA
3324,CA
3325,CA
3326,CA
3327,CA
3328,CA
3329,CA
3330,CA
3331,CA
3332,CA
3333,CA
3334,CA
3335,CA
3336,CA
3337,CA
3338,CA
3339,CA
3340,CA
3341,CA
3342,CA
3343,CA
3344,CA
3345,CA
3346,CA
3347,CA
3348,CA
3349,CA
3350,CA
3351,CA
3352,CA
3353,CA
3354,CA
3355,CA
3356,CA
3357,CA
3358,CA
3359,CA
3360,CA
3361,CA
3362,CA
3363,CA
3364,CA
3365,CA
3366,CA
3367,CA
3368,CA
3369,CA
3370,CA
3371,CA
3372,CA
3373,CA
3374,CA
3375,CA
3376,CA
3377,CA
3378,CA
3379,CA
3380,CA
3381,CA
3382,CA
3383,CA
3384,CA
3385,CA
3386,CA
3387,CA
3388,CA
3389,CA
3390,CA
3391,CA
3392,CA
3393,CA
3394,CA
3395,CA
3396,CA
3397,CA
3398,CA
3399,CA
3400,CA
3401,CA
3402,CA
3403,CA
3404,CA
3405,CA
3406,CA
3407,CA
3408,CA
3409,CA
3410,CA
3411,CA
3412,CA
3413,CA
3414,CA
3415,CA
3416,CA
3417,CA
3418,CA
3419,CA
3420,CA
3421,CA
3422,CA
3423,CA
3424,CA
3425,CA
3426,CA
3427,CA
3428,CA
3429,CA
3430,CA
3431,CA
3432,CA
3433,CA
3434,CA
3435,CA
3436,CA
3437,CA
3438,CA
3439,CA
3440,CA
3441,CA
3442,CA
3443,CA
3444,CA
3445,CA
3446,CA
3447,CA
3448,CA
3449,CA
3450,CA
3451,CA
3452,CA
3453,CA
3454,CA
3455,CA
3456,CA
3457,CA
3458,CA
3459,CA
3460,CA
3461,CA
3462,CA
3463,CA
3464,CA
3465,CA
3466,CA
3467,CA
3468,CA
3469,CA
3470,CA
3471,CA
3472,CA
3473,CA
3474,CA
3475,CA
3476,CA
3477,CA
3478,CA
3479,CA
3480,CA
3481,CA
3482,CA
3483,CA
3484,CA
3485,CA
3486,CA
3487,CA
3488,CA
3489,CA
3490,CA
3491,CA
3492,CA
3493,CA
3494,CA
3495,CA
3496,CA
3497,CA
3498,CA
3499,CA
3500,CA
3501,CA
3502,CA
3503,CA
3504,CA
3505,CA
3506,CA
3507,CA
3508,CA
3509,CA
3510,CA
3511,CA
3512,CA
3513,CA
3514,CA
3515,CA
3516,CA
3517,CA
3518,CA
3519,CA
3520,CA
3521,CA
3522,CA
3523,CA
3524,CA
3525,CA
3526,CA
3527,CA
3528,CA
3529,CA
3530,CA
3531,CA
3532,CA
3533,CA
3534,CA
3535,CA
3536,CA
3537,CA
3538,CA
3539,CA
3540,CA
3541,CA
3542,CA
3543,CA
3544,CA
3545,CA
3546,CA
3547,CA
3548,CA
3549,CA
3550,CA
3551,CA
3552,CA
3553,CA
3554,CA
3555,CA
3556,CA
3557,CA
3558,CA
3559,CA
3560,CA
3561,CA
3562,CA
3563,CA
3564,CA
3565,CA
3566,CA
3567,CA
3568,CA
3569,CA
3570,CA
3571,CA
3572,CA
3573,CA
3574,CA
3575,CA
3576,CA
3577,CA
3578,CA
3579,CA
3580,CA
3581,CA
3582,CA
3583,CA
3584,CA
3585,CA
3586,CA
3587,CA
3588,CA
3589,CA
3590,CA
3591,CA
3592,CA
3593,CA
3594,CA
3595,CA
3596,CA
3597,CA
3598,CA
3599,CA
3600,CA
3601,CA
3602,CA
3603,CA
3604,CA
3605,CA
3606,CA
3607,CA
3608,CA
3609,CA
3610,CA
3611,CA
3612,CA
3613,CA
3614,CA
3615,CA
3616,CA
3617,CA
3618,CA
3619,CA
3620,CA
3621,CA
3622,CA
3623,CA
3624,CA
3625,CA
3626,CA
3627,CA
3628,CA
3629,CA
3630,CA
3631,CA
3632,CA
3633,CA
3634,CA
3635,CA
3636,CA
3637,CA
3638,CA
3639,CA
3640,CA
3641,CA
3642,CA
3643,CA
3644,CA
3645,CA
3646,CA
3647,CA
3648,CA
3649,CA
3650,CA
3651,CA
3652,CA
3653,CA
3654,CA
3655,CA
3656,CA
3657,CA
3658,CA
3659,CA
3660,CA
3661,CA
3662,CA
3663,CA
3664,CA
3665,CA
3666,CA
3667,CA
3668,CA
3669,CA
3670,CA
3671,CA
3672,CA
3673,CA
3674,CA
3675,CA
3676,CA
3677,CA
3678,CA
3679,CA
3680,CA
3681,CA
3682,CA
3683,CA
3684,CA
3685,CA
3686,CA
3687,CA
3688,CA
3689,CA
3690,CA
3691,CA
3692,CA
3693,CA
3694,CA
3695,CA
3696,CA
3697,CA
3698,CA
3699,CA
3700,CA
3701,CA
3702,CA
3703,CA
3704,CA
3705,CA
3706,CA
3707,CA
3708,CA
3709,CA
3710,CA
3711,CA
3712,CA
3713,CA
3714,CA
3715,CA
3716,CA
3717,CA
3718,CA
3719,CA
3720,CA
3721,CA
3722,CA
3723,CA
3724,CA
3725,CA
3726,CA
3727,CA
3728,CA
3729,CA
3730,CA
3731,CA
3732,CA
3733,CA
3734,CA
3735,CA
3736,CA
3737,CA
3738,CA
3739,CA
3740,CA
3741,CA
3742,CA
3743,CA
3744,CA
3745,CA
3746,CA
3747,CA
3748,CA
3749,CA
3750,CA
3751,CA
3752,CA
3753,CA
3754,CA
3755,CA
3756,CA
3757,CA
3758,CA
3759,CA
3760,CA
3761,CA
3762,CA
3763,CA
3764,CA
3765,CA
3766,CA
3767,CA
3768,CA
3769,CA
3770,CA
3771,CA
3772,CA
3773,CA
3774,CA
3775,CA
3776,CA
3777,CA
3778,CA
3779,CA
3780,CA
3781,CA
3782,CA
3783,CA
3784,CA
3785,CA
3786,CA
3787,CA
3788,CA
3789,CA
3790,CA
3791,CA
3792,CA
3793,CA
3794,CA
3795,CA
3796,CA
3797,CA
3798,CA
3799,CA
3800,CA
3801,CA
3802,CA
3803,CA
3804,CA
3805,CA
3806,CA
3807,CA
3808,CA
3809,CA
3810,CA
3811,CA
3812,CA
3813,CA
3814,CA
3815,CA
3816,CA
3817,CA
3818,CA
3819,CA
3820,CA
3821,CA
3822,CA
3823,CA
3824,CA
3825,CA
3826,CA
3827,CA
3828,CA
3829,CA
3830,CA
3831,CA
3832,CA
3833,CA
3834,CA
3835,CA
3836,CA
3837,CA
3838,CA
3839,CA
3840,CA
3841,CA
3842,CA
3843,CA
3844,CA
3845,CA
3846,CA
3847,CA
3848,CA
3849,CA
3850,CA
3851,CA
3852,CA
3853,CA
3854,CA
3855,CA
3856,CA
3857,CA
3858,CA
3859,CA
3860,CA
3861,CA
3862,CA
3863,CA
3864,CA
3865,CA
3866,CA
3867,CA
3868,CA
3869,CA
3870,CA
3871,CA
3872,CA
3873,CA
3874,CA
3875,CA
3876,CA
3877,CA
3878,CA
3879,CA
3880,CA
3881,CA
3882,CA
3883,CA
3884,CA
3885,CA
3886,CA
3887,CA
3888,CA
3889,CA
3890,CA
3891,CA
3892,CA
3893,CA
3894,CA
3895,CA
3896,CA
3897,CA
3898,CA
3899,CA
3900,CA
3901,CA
3902,CA
3903,CA
3904,CA
3905,CA
3906,CA
3907,CA
3908,CA
3909,CA
3910,CA
3911,CA
3912,CA
3913,CA
3914,CA
3915,CA
3916,CA
3917,CA
3918,CA
3919,CA
3920,CA
3921,CA
3922,CA
3923,CA
3924,CA
3925,CA
3926,CA
3927,CA
3928,CA
3929,CA
3930,CA
3931,CA
3932,CA
3933,CA
3934,CA
3935,CA
3936,CA
3937,CA
3938,CA
3939,CA
3940,CA
3941,CA
3942,CA
3943,CA
3944,CA
3945,CA
3946,CA
3947,CA
3948,CA
3949,CA
3950,CA
3951,CA
3952,CA
3953,CA
3954,CA
3955,CA
3956,CA
3957,CA
3958,CA
3959,CA
3960,CA
3961,CA
3962,CA
3963,CA
3964,CA
3965,CA
3966,CA
3967,CA
3968,CA
3969,CA
3970,CA
3971,CA
3972,CA
3973,CA
3974,CA
3975,CA
3976,CA
3977,CA
3978,CA
3979,CA
3980,CA
3981,CA
3982,CA
3983,CA
3984,CA
3985,CA
3986,CA
3987,CA
3988,CA
3989,CA
3990,CA
3991,CA
3992,CA
3993,CA
3994,CA
3995,CA
3996,CA
3997,CA
3998,CA
3999,CA
4000,CA
4001,CA
4002,CA
4003,CA
4004,CA
4005,CA
4006,CA
4007,CA
4008,CA
4009,CA
4010,CA
4011,CA
4012,CA
4013,CA
4014,CA
4015,CA
4016,CA
4017,CA
4018,CA
4019,CA
4020,CA
4021,CA
4022,CA
4023,CA
4024,CA
4025,CA
4026,CA
4027,CA
4028,CA
4029,CA
4030,CA
4031,CA
4032,CA
4033,CA
4034,CA
4035,CA
4036,CA
4037,CA
4038,CA
4039,CA
4040,CA
4041,CA
4042,CA
4043,CA
4044,CA
4045,CA
4046,CA
4047,CA
4048,CA
4049,CA
4050,CA
4051,CA
4052,CA
4053,CA
4054,CA
4055,CA
4056,CA
4057,CA
4058,CA
4059,CA
4060,CA
4061,CA
4062,CA
4063,CA
4064,CA
4065,CA
4066,CA
4067,CA
4068,CA
4069,CA
4070,CA
4071,CA
4072,CA
4073,CA
4074,CA
4075,CA
4076,CA
4077,CA
4078,CA
4079,CA
4080,CA
4081,CA
4082,CA
4083,CA
4084,CA
4085,CA
4086,CA
4087,CA
4088,CA
4089,CA
4090,CA
4091,CA
4092,CA
4093,CA
4094,CA
4095,CA
4096,CA
4097,CA
4098,CA
4099,CA
4100,CA
4101,CA
4102,CA
4103,CA
4104,CA
4105,CA
4106,CA
4107,CA
4108,CA
4109,CA
4110,CA
4111,CA
4112,CA
4113,CA
4114,CA
4115,CA
4116,CA
4117,CA
4118,CA
4119,CA
4120,CA
4121,CA
4122,CA
4123,CA
4124,CA
4125,CA
4126,CA
4127,CA
4128,CA
4129,CA
4130,CA
4131,CA
4132,CA
4133,CA
4134,CA
4135,CA
4136,CA
4137,CA
4138,CA
4139,CA
4140,CA
4141,CA
4142,CA
4143,CA
4144,CA
4145,CA
4146,CA
4147,CA
4148,CA
4149,CA
4150,CA
4151,CA
4152,CA
4153,CA
4154,CA
4155,CA
4156,CA
4157,CA
4158,CA
4159,CA
4160,CA
4161,CA
4162,CA
4163,CA
4164,CA
4165,CA
4166,CA
4167,CA
4168,CA
4169,CA
4170,CA
4171,CA
4172,CA
4173,CA
4174,CA
4175,CA
4176,CA
4177,CA
4178,CA
4179,CA
4180,CA
4181,CA
4182,CA
4183,CA
4184,CA
4185,CA
4186,CA
4187,CA
4188,CA
4189,CA
4190,CA
4191,CA
4192,CA
4193,CA
4194,CA
4195,CA
4196,CA
4197,CA
4198,CA
4199,CA
4200,CA
4201,CA
4202,CA
4203,CA
4204,CA
4205,CA
4206,CA
4207,CA
4208,CA
4209,CA
4210,CA
4211,CA
4212,CA
4213,CA
4214,CA
4215,CA
4216,CA
4217,CA
4218,CA
4219,CA
4220,CA
4221,CA
4222,CA
4223,CA
4224,CA
4225,CA
4226,CA
4227,CA
4228,CA
4229,CA
4230,CA
4231,CA
4232,CA
4233,CA
4234,CA
4235,CA
4236,CA
4237,CA
4238,CA
4239,CA
4240,CA
4241,CA
4242,CA
4243,CA
4244,CA
4245,CA
4246,CA
4247,CA
4248,CA
4249,CA
4250,CA
4251,CA
4252,CA
4253,CA
4254,CA
4255,CA
4256,CA
4257,CA
4258,CA
4259,CA
4260,CA
4261,CA
4262,CA
4263,CA
4264,CA
4265,CA
4266,CA
4267,CA
4268,CA
4269,CA
4270,CA
4271,CA
4272,CA
4273,CA
4274,CA
4275,CA
4276,CA
4277,CA
4278,CA
4279,CA
4280,CA
4281,CA
4282,CA
4283,CA
4284,CA
4285,CA
4286,CA
4287,CA
4288,CA
4289,CA
4290,CA
4291,CA
4292,CA
4293,CA
4294,CA
4295,CA
4296,CA
4297,CA
4298,CA
4299,CA
4300,CA
4301,CA
4302,CA
4303,CA
4304,CA
4305,CA
4306,CA
4307,CA
4308,CA
4309,CA
4310,CA
4311,CA
4312,CA
4313,CA
4314,CA
4315,CA
4316,CA
4317,CA
4318,CA
4319,CA
4320,CA
4321,CA
4322,CA
4323,CA
4324,CA
4325,CA
4326,CA
4327,CA
4328,CA
4329,CA
4330,CA
4331,CA
4332,CA
4333,CA
4334,CA
4335,CA
4336,CA
4337,CA
4338,CA
4339,CA
4340,CA
4341,CA
4342,CA
4343,CA
4344,CA
4345,CA
4346,CA
4347,CA
4348,CA
4349,CA
4350,CA
4351,CA
4352,CA
4353,CA
4354,CA
4355,CA
4356,CA
4357,CA
4358,CA
4359,CA
4360,CA
4361,CA
4362,CA
4363,CA
4364,CA
4365,CA
4366,CA
4367,CA
4368,CA
4369,CA
4370,CA
4371,CA
4372,CA
4373,CA
4374,CA
4375,CA
4376,CA
4377,CA
4378,CA
4379,CA
4380,CA
4381,CA
4382,CA
4383,CA
4384,CA
4385,CA
4386,CA
4387,CA
4388,CA
4389,CA
4390,CA
4391,CA
4392,CA
4393,CA
4394,CA
4395,CA
4396,CA
4397,CA
4398,CA
4399,CA
4400,CA
4401,CA
4402,CA
4403,CA
4404,CA
4405,CA
4406,CA
4407,CA
4408,CA
4409,CA
4410,CA
4411,CA
4412,CA
4413,CA
4414,CA
4415,CA
4416,CA
4417,CA
4418,CA
4419,CA
4420,CA
4421,CA
4422,CA
4423,CA
4424,CA
4425,CA
4426,CA
4427,CA
4428,CA
4429,CA
4430,CA
4431,CA
4432,CA
4433,CA
4434,CA
4435,CA
4436,CA
4437,CA
4438,CA
4439,CA
4440,CA
4441,CA
4442,CA
4443,CA
4444,CA
4445,CA
4446,CA
4447,CA
4448,CA
4449,CA
4450,CA
4451,CA
4452,CA
4453,CA
4454,CA
4455,CA
4456,CA
4457,CA
4458,CA
4459,CA
4460,CA
4461,CA
4462,CA
4463,CA
4464,CA
4465,CA
4466,CA
4467,CA
4468,CA
4469,CA
4470,CA
4471,CA
4472,CA
4473,CA
4474,CA
4475,CA
4476,CA
4477,CA
4478,CA
4479,CA
4480,CA
4481,CA
4482,CA
4483,CA
4484,CA
4485,CA
4486,CA
4487,CA
4488,CA
4489,CA
4490,CA
4491,CA
4492,CA
4493,CA
4494,CA
4495,CA
4496,CA
4497,CA
4498,CA
4499,CA
4500,CA
4501,CA
4502,CA
4503,CA
4504,CA
4505,CA
4506,CA
4507,CA
4508,CA
4509,CA
4510,CA
4511,CA
4512,CA
4513,CA
4514,CA
4515,CA
4516,CA
4517,CA
4518,CA
4519,CA
4520,CA
4521,CA
4522,CA
4523,CA
4524,CA
4525,CA
4526,CA
4527,CA
4528,CA
4529,CA
4530,CA
4531,CA
4532,CA
4533,CA
4534,CA
4535,CA
4536,CA
4537,CA
4538,CA
4539,CA
4540,CA
4541,CA
4542,CA
4543,CA
4544,CA
4545,CA
4546,CA
4547,CA
4548,CA
4549,CA
4550,CA
4551,CA
4552,CA
4553,CA
4554,CA
4555,CA
4556,CA
4557,CA
4558,CA
4559,CA
4560,CA
4561,CA
4562,CA
4563,CA
4564,CA
4565,CA
4566,CA
4567,CA
4568,CA
4569,CA
4570,CA
4571,CA
4572,CA
4573,CA
4574,CA
4575,CA
4576,CA
4577,CA
4578,CA
4579,CA
4580,CA
4581,CA
4582,CA
4583,CA
4584,CA
4585,CA
4586,CA
4587,CA
4588,CA
4589,CA
4590,CA
4591,CA
4592,CA
4593,CA
4594,CA
4595,CA
4596,CA
4597,CA
4598,CA
4599,CA
4600,CA
4601,CA
4602,CA
4603,CA
4604,CA
4605,CA
4606,CA
4607,CA
4608,CA
4609,CA
4610,CA
4611,CA
4612,CA
4613,CA
4614,CA
4615,CA
4616,CA
4617,CA
4618,CA
4619,CA
4620,CA
4621,CA
4622,CA
4623,CA
4624,CA
4625,CA
4626,CA
4627,CA
4628,CA
4629,CA
4630,CA
4631,CA
4632,CA
4633,CA
4634,CA
4635,CA
4636,CA
4637,CA
4638,CA
4639,CA
4640,CA
4641,CA
4642,CA
4643,CA
4644,CA
4645,CA
4646,CA
4647,CA
4648,CA
4649,CA
4650,CA
4651,CA
4652,CA
4653,CA
4654,CA
4655,CA
4656,CA
4657,CA
4658,CA
4659,CA
4660,CA
4661,CA
4662,CA
4663,CA
4664,CA
4665,CA
4666,CA
4667,CA
4668,CA
4669,CA
4670,CA
4671,CA
4672,CA
4673,CA
4674,CA
4675,CA
4676,CA
4677,CA
4678,CA
4679,CA
4680,CA
4681,CA
4682,CA
4683,CA
4684,CA
4685,CA
4686,CA
4687,CA
4688,CA
4689,CA
4690,CA
4691,CA
4692,CA
4693,CA
4694,CA
4695,CA
4696,CA
4697,CA
4698,CA
4699,CA
4700,CA
4701,CA
4702,CA
4703,CA
4704,CA
4705,CA
4706,CA
4707,CA
4708,CA
4709,CA
4710,CA
4711,CA
4712,CA
4713,CA
4714,CA
4715,CA
4716,CA
4717,CA
4718,CA
4719,CA
4720,CA
4721,CA
4722,CA
4723,CA
4724,CA
4725,CA
4726,CA
4727,CA
4728,CA
4729,CA
4730,CA
4731,CA
4732,CA
4733,CA
4734,CA
4735,CA
4736,CA
4737,CA
4738,CA
4739,CA
4740,CA
4741,CA
4742,CA
4743,CA
4744,CA
4745,CA
4746,CA
4747,CA
4748,CA
4749,CA
4750,CA
4751,CA
4752,CA
4753,CA
4754,CA
4755,CA
4756,CA
4757,CA
4758,CA
